Plant,ABC,Material,SLOC,Bin,QTY,Last Count,Cost,Description
US53,C,318855-001,1000,MC2,0,,1,"TRANSFER TAPE,BLANK-LOAD,LM2"
US53,C,318858-001,1000,MC2,0,5/27/2016,1.25,"TRANSFER TAPE,FLEX PLATE,LM2"
US53,A,319006-001,1000,M4D,14,9/23/2024,138.2,"LOAD PLATE,LMNEXT"
US53,C,319007-001,1000,,0,,0.01,"END PLATE,LMNEXT"
US53,C,319008-001,1000,,0,,89.55,"FLEXURE,LM3,88.5"
US53,C,319008-002,1000,,0,,0.01,"FLEXURE,LM3,89.5"
US53,C,319009-001,1000,M3D,0,1/26/2018,118.58,"COUPLER,LMNEXT"
US53,C,319010-001,1000,,0,,"4,334.00","MAGNET ARMATURE ASSY,LMNEXT"
US53,C,319033-001,1000,MC2,0,,0.5,"SCREW,SHCS,5/16-18 X 1.0 LG"
US53,C,319033-002,1000,,0,2/2/2022,0.5,"SCREW,SHCS,5/16-18 X 1.75 LG"
US53,C,319035-001,1000,MC2,0,,0.5,"SCREW,SHOULDER,5/16-18"
US53,C,319040-001,1000,MC1,0,11/24/2015,8.5,"KAPTON,LM3 LP"
US53,C,319041-001,1000,,0,,0.01,"TRANSFER TAPE,DIE CUT,STANDOFF"
US53,C,319063-001,1000,,0,,0.01,"RTD,RDF ASSY"
US53,C,319065-001,1000,,0,,0.01,"TAPE,KAPTON HN"
US53,C,319067-001,1000,,0,,0.01,"HEAT SHRINK TUBING, FP-301"
US53,C,319067-004,1000,CABINET,0,,1,"HEAT SHRINK TUBING,FP-301,1/8"" ID"
US53,C,319067-006,1000,CABINET,0,,0.27,"HEAT SHRINK TUBING, FP-301, 1/4 ID"
US53,C,319073-001,1000,,0,,79,"RTD,RDF ASSY"
US53,C,319074-001,1000,,0,,14,"ASSY,THERMOCOUPLE,OMEGA"
US53,C,319087-001,1000,,0,,248.46,"COIL,THERMOCOUPLE ASSY"
US53,C,319089-001,1000,,0,,0.01,"MOTOR ASSY,LM3,DUAL AMP"
US53,C,319089-002,1000,,0,,"11,405.54","MOTOR ASSY,LM3,DUAL AMP"
US53,C,319089-0030,1000,,0,,"9,694.70","MOTOR ASSY,LM3,DUAL AMP"
US53,C,319089-0040,1000,,0,,"8,936.80","MOTOR ASSY,LM3,DUAL AMP"
US53,A,319089-0050,1000,J3-B,0,4/19/2017,"7,235.12","MOTOR ASSY,LM3,DUAL AMP"
US53,A,319089-0060,1000,"V1-C,V2-C",0,9/30/2020,"14,101.33","MOTOR ASSY,LM3,DUAL AMP"
US53,C,319089-0070,1000,"V1-C,V2-C",1,,"14,101.33","MOTOR ASSY,LM3,DUAL AMP"
US53,C,319483-001,1000,BENCH,0,,6,"TAPE,KAPTON,HN,ADH BACKED,6.35 WIDE"
US53,C,319483-002,1000,,0,,11.5,"TAPE,KAPTON,HN,ADH BACKED,12.7 WIDE"
US53,C,319483-003,1000,BENCH,0,,25,"TAPE,KAPTON,HN,ADH BACKED,19.0 WIDE"
US53,C,319483-004,1000,,0,,21,"TAPE,KAPTON,HN,ADH BACKED,25.4 WIDE"
US53,C,319483-005,1000,,0,2/2/2022,32,"TAPE,KAPTON,HN,ADH BACKED,38.1WIDE"
US53,C,319788-001,1000,,0,,0.01,"MAGNET,127x20x8.53"
US53,C,319837-001,1000,,0,,0.01,"MAGNET,127X20X8.53"
US53,C,319891-001,1000,,0,,0.01,"MAGNET STACK,OPTION 1"
US53,C,319892-001,1000,,0,,0.01,"MAGNET STACK,OPTION 2"
US53,C,319893-001,1000,,0,,0.01,"MAGNET STACK,OPTION3"
US53,C,319894-001,1000,,0,,0.01,"MAGNET STACK,OPTION 4"
US53,C,319895-001,1000,,0,,0.01,"MAGNET STACK,OPTION 5"
US53,C,322613-0010,1000,,0,,0.02,"LABEL,PIN OUT"
US53,C,324147-0010,1000,,0,,0.01,"LAMINATION,SINGLE,LM3"
US53,C,324148-0010,1000,,0,,749.08,"STACK ASSY,LM3"
US53,C,324149-0010,1000,,0,,0.01,"FLEXURE,LM3,STRESS-LITE & GLASS BEAD"
US53,C,324150-0010,1000,,0,,0.01,"MAGNET ARMATURE ASSY,LM3"
US53,A,324846-0010,1000,M8C,159,11/5/2024,268.38,"COIL ASSY,W/RTD"
US53,C,324846-0020,1000,,0,,0.01,"COIL ASSY, WITHOUT SENSOR"
US53,A,324846-0030,1000,M8C,110,11/5/2024,54.73,"COIL ASSY, W/THERMOCOUPLE"
US53,C,325874-0010,1000,,0,,0.01,"COIL, LM3"
US53,C,325884-0010,1000,,0,,0.01,"LAMINATION,SINGLE,LM3"
US53,C,325885-0010,1000,,0,,0.01,"STACK ASSY,LM3"
US53,C,325914-0010,1000,,0,,0.01,"HEAT SPREADER,LM3"
US53,C,325921-0010,1000,,0,,0.01,"MAGNET ARMATURE ASSY,LM3"
US53,C,325968-0010,1000,,0,,0.01,"HEAT SINK,SPREADER"
US53,C,325968-0020,1000,,0,,0.01,"HEAT SINK,SPREADER,NOTCHED"
US53,C,325973-0010,1000,,0,,0.01,"MOTOR ASSY,LM3,DUAL AMP"
US53,C,325974-0010,1000,,0,,0.01,"MOTOR ASSY,LM3,DUAL AMP"
US53,C,325974-0020,1000,,0,,0.01,"MOTOR ASSY,LM3,DUAL AMP"
US53,C,325975-0010,1000,,0,,0.01,"COIL,THERMOCOUPLE ASSY"
US53,C,325978-0010,1000,,0,,0.01,"FRAME,LM3"
US53,C,331896-0010,1000,I3-C,5,4/28/2023,47.2,"SHROUD,FAN,LM1 REV2"
US53,C,331897-0010,1000,,0,,80.2,"HOUSING ASSY,FAN,LM1 REV2"
US53,C,331898-0010,1000,,0,,22.5,"LEG,BASE,CAL FRAMES"
US53,C,331900-0010,1000,,0,,150,"HANDLE,HAND WHEEL,MOD,W/MACH HUB"
US53,C,331901-0010,1000,,0,,48,"CAP,TOP,SPRINGS HOUSING"
US53,C,331902-0010,1000,,0,,118,"HOUSING,SPRINGS,15kN CAL FRAME"
US53,C,331903-0010,1000,,0,,105,"PLATE,TOP,15kN CAL FRAME"
US53,C,331904-0010,1000,,0,,75,"CROSSBAR,15kN CAL FRAME"
US53,C,331905-0010,1000,,0,,85,"PLATE,BOTTOM,15kN CAL FRAME"
US53,C,331906-0010,1000,,0,6/27/2018,36.25,"TRAY,SPRING RETAINER,15kN CAL FRAME"
US53,C,331907-0010,1000,,0,,320,"ADAPTER,NUT,15kN CAL FRAME"
US53,C,331908-0010,1000,E3-C,0,,2.95,"OWNERS MANUAL,5900,BASIC AXIAL"
US53,C,331909-0010,1000,,0,,38.5,"SPACER,HIGH,ETP 25"
US53,C,331910-0010,1000,,0,,36.5,"SPACER,LOW,ETP 25"
US53,C,331911-0010,1000,,0,,38.5,"SPACER,ETP 30"
US53,C,331912-200300,1000,,0,,16.53,"SHAFT,STEEL,20mm OD,300mm L"
US53,C,331912-250460,1000,,0,,28.12,"SHAFT,STEEL,25mm OD,460mm L"
US53,C,331913-0010,1000,,0,,64.73,"SHAFT,STEEL,25mm OD,1000mm L"
US53,C,331914-0010,1000,,0,,29.42,"SPRING,COMPRESSION,1.25 OD,1955 LB/IN"
US53,C,331915-0010,1000,,0,,0.01,"SCREW,ACME,MOD,1-10,11 LONG"
US53,C,331916-0010,1000,,0,,18.5,"BUSHING,MOD,ETP-ER30,C-BORE"
US53,C,331918-0010,1000,,0,,"1,100.96","BASE ASSY,15KN CAL FRAME"
US53,C,331919-0010,1000,,0,,953.3,"HOUSING ASSY,SPRING"
US53,C,331920-0010,1000,,0,,7.37,"BEARING,FLANGED,BRONZE,1.5,1.75,1.5L"
US53,C,331921-0010,1000,,0,,1.97,"SPRING,WAVE,1.875 BORE,4444LB/IN"
US53,C,331922-0010,1000,B5-D,0,,5.58,"WASHER,BEARING,1.50 SHAFT"
US53,C,331923-0010,1000,,0,,"1,009.60","FRAME ASSY,15KN CALIBRATION"
US53,C,331932-0010,1000,,0,,"3,781.81","FRAME ASSY,15kN"
US53,C,331933-0010,1000,,0,5/5/2017,80.4,"BUSHING,KEYLESS,22mm"
US53,C,331934-0010,1000,,0,,45.16,"BEARING,BALL,LINEAR,25mm"
US53,C,331935-0010,1000,,0,,1.6,"RING,RETAINING,40mm OD BEARING"
US53,C,331935-0020,1000,C6-G,0,,0.93,"RING,RETAINING,1-9/16 OD BEARING"
US53,C,331936-0010,1000,,0,,228.72,"CROSSBAR ASSY,15kN LOAD FRAME"
US53,C,331937-0010,1000,,0,,0.01,"BEARING,FLANGED,BRONZE,0.50,0.625,0.375L"
US53,C,331937-0020,1000,,0,,0.01,"BEARING,FLANGED,BRONZE,0.25,0.375,0.5L"
US53,C,331937-0030,1000,K15-A5,9,,3.99,"BEARING,FLANGED,BRONZE,1.00,1.25,1.00L"
US53,C,331937-0040,1000,K6-E4,1,,0.79,"BEARING,FLANGED,BRONZE,0.25,0.375,0.375L"
US53,C,331940-0010,1000,,0,,95.5,"PCB ASSY,STRAIN GAUGE"
US53,C,331941-0020,1000,SO2-D,0,11/25/2019,0.95,"TERMINAL BLOCK,PCB,SCREW CAGE,2.54mm,2P"
US53,C,331941-0030,1000,SO2-D,0,12/3/2019,1.52,"TERMINAL BLOCK,PCB,SCREW CAGE,2.54mm,3P"
US53,C,331941-0040,1000,SO2-D,0,12/3/2019,1.87,"TERMINAL BLOCK,PCB,SCREW CAGE,2.54mm,4P"
US53,A,331948-0010,1000,D1-F,26,11/5/2024,447.75,"SENSOR,POSITION,ABS ENCODER,HEAD,1.5m"
US53,B,331950-0010,1000,E2-B,6,5/2/2023,70,"HOUSING,SLEEVE BEARING,ENCODER ASSY"
US53,C,331953-0010,1000,,0,,500,"MANIFOLD,MACHINED,ACETAL,2 PORT"
US53,C,331955-0010,1000,SO1-D,3,12/29/2022,33,"PC BOARD,STRAIN GAGE,BLANK"
US53,C,331956-0010,1000,K6-Q4,3,6/16/2023,21.6,"BRACKET,LVDT CONNECTOR"
US53,C,331957-0010,1000,,0,,"12,186.97","SYSTEM,3220,225N,4X2 PCI,120V"
US53,C,331957-0020,1000,,0,,"12,192.09","SYSTEM,3220,225N,4X2 PCI,230V"
US53,C,331957-0030,1000,,0,,"13,066.99","SYSTEM,3220,225N,8X2 PCI,120V"
US53,C,331957-0040,1000,,0,,"13,068.99","SYSTEM,3220,225N,8X2 PCI,230V"
US53,C,331957-0050,1000,,0,,"13,404.01","SYSTEM,3230,450N,4X2 PCI,120V"
US53,C,331957-0060,1000,,0,,"13,418.81","SYSTEM,3230,450N,4X2 PCI,230V"
US53,C,331957-0070,1000,,0,,"14,280.91","SYSTEM,3230,450N,8X2 PCI,120V"
US53,C,331957-0080,1000,,0,,"14,282.91","SYSTEM,3230,450N,8X2 PCI,230V"
US53,C,331959-0010,1000,,0,,"23,637.60","SYSTEM,3220-AT,225N/5.64N-m,4X2 PCI,120V"
US53,C,331959-0020,1000,,0,,"23,463.42","SYSTEM,3220-AT,225N/5.64N-m,4X2 PCI,230V"
US53,C,331959-0030,1000,,0,,"24,514.50","SYSTEM,3220-AT,225N/5.64N-m,8X2 PCI,120V"
US53,C,331959-0040,1000,,0,,"24,340.32","SYSTEM,3220-AT,225N/5.64N-m,8X2 PCI,230V"
US53,C,331959-0050,1000,,0,,"24,879.52","SYSTEM,3230-AT,450N/5.64N-m,4X2 PCI,120V"
US53,C,331959-0060,1000,,0,,"24,705.34","SYSTEM,3230-AT,450N/5.64N-m,4X2 PCI,230V"
US53,C,331959-0070,1000,,0,,"25,756.42","SYSTEM,3230-AT,450N/5.64N-m,8X2 PCI,120V"
US53,C,331959-0080,1000,,0,,"25,582.24","SYSTEM,3230-AT,450N/5.64N-m,8X2 PCI,230V"
US53,B,331961-0010,1000,D1-C,3,9/5/2024,371,"SENSOR,PRESSURE,50 PSIG,CE,150HZ"
US53,C,331962-0010,1000,,0,,"1,841.90","KIT,COMPUTER,PRODUCTION SYSTEMS"
US53,C,331963-0010,1000,,0,,79.27,"KIT,SOFTWARE,WINTEST"
US53,C,331963-0020,1000,,0,,15.89,"KIT,SOFTWARE,WINTEST"
US53,C,331964-0010,1000,H7-D,9,2/29/2024,3.75,"OWNERS MANUAL,5500"
US53,C,331969-0010,1000,,0,,0.01,"PLATE,ALIGNMENT TOOL"
US53,B,331974-0010,1000,D1-C,0,10/31/2023,371,"HARNESS,PRESS SENSOR,50PSIG,D-SUB"
US53,C,331990-0010,1000,,0,,"28,392.39","SYSTEM,5210,200N,8X2 PCI,120V"
US53,A,331990-0020,1000,,0,,"28,406.68","SYSTEM,5210,200N,8X2 PCI,230V"
US53,C,331991-0010,1000,A3-A,0,,1.1,"CLAMP,PLASTIC,FITS 1 TO 1.0625IN OD"
US53,C,331993-0010,1000,SO1-B,9,5/25/2023,128,"SOFTWARE,LICENSED,INTIME,4.0"
US53,C,331994-0010,1000,,0,,0.01,"SOFTWARE,WINTEST,VER 7.0,RC1"
US53,C,331995-0010,1000,R7-B,0,7/12/2019,114.58,"DISPLAY,LCD,21-22 IN"
US53,C,331996-0010,1000,SO1-B,25,12/11/2024,109.45,"SOFTWARE,LICENSED,WINDOWS 7 ULTIMATE"
US53,C,331997-0010,1000,A7-A,0,,41.25,"PCB ASSY,PC RAM,1GB,DDR2-PC800"
US53,C,331998-0010,1000,,0,,"8,345.89","KIT,ELECTRONICS,9150 SGT"
US53,C,331999-0010,1000,,0,,"35,558.42","KIT,9150-6 SGT,LASER"
US53,C,332001-0010,1000,,0,,"3,887.56","MECH ASSY,FRAME,500N CALIBRATION"
US53,C,332002-0010,1000,,0,,"1,314.56","MECH ASSY,BASE,500N CAL FRAME"
US53,C,332003-0010,1000,,0,,833,"MECH ASSY,UPPER,500N CAL FRAME"
US53,C,332004-0010,1000,,0,,597.14,"MECH ASSY,LOAD,500N CAL FRAME"
US53,C,332005-0010,1000,,0,,422.56,"MECH ASSY,DRIVE,500N CAL FRAME"
US53,C,332007-0010,1000,,0,,12.24,"NUT,ACME,RHT,1/2-10,18-8 SST"
US53,C,332007-0020,1000,,0,,26.55,"NUT,ACME,RHT,1-10,18-8 SST"
US53,C,332008-0010,1000,,0,,49.74,"HANDLE,HAND,WHEEL,6IN DIA,ALUM"
US53,C,332008-0020,1000,,0,,68.37,"HANDLE,HAND,WHEEL,8IN DIA,ALUM"
US53,C,332010-0010,1000,A4-D,0,,21.09,"CONN,M12,PANEL,0.5m,8-POS,M"
US53,C,332011-0080,1000,D1-D,0,,0.01,"CONN,M12,FIELD,8-POS,F"
US53,C,332012-0010,1000,,0,,58,"PLATE,BASE,500N CAL FRAME"
US53,C,332013-0010,1000,,0,,36.5,"SPACER,ETP15"
US53,C,332014-0010,1000,,0,,36.5,"SPACER,BOTTOM,ETP25"
US53,C,332015-0010,1000,,0,,350,"BUSHING,MOD,ETP-20,C-BORE"
US53,C,332016-0010,1000,,0,,56,"PLATE,TOP,500N CAL FRAME"
US53,C,332017-0010,1000,,0,,38.5,"SPACER,TOP,ETP25"
US53,C,332018-0010,1000,,0,,75,"CROSSBAR,500N CAL FRAME"
US53,C,332019-0040,1000,K6-E3,7,12/29/2022,1.06,"RING,SNAP,EXTERNAL,.250 SHAFT"
US53,C,332019-0060,1000,K6-B5,13,8/13/2019,0.84,"RING,SNAP,EXTERNAL,.375 SHAFT"
US53,C,332019-0200,1000,,0,,2.13,"RING,SNAP,EXTERNAL,1.25 SHAFT"
US53,C,332020-0010,1000,,0,,44.21,"BEARING,LINEAR ROLLER,20mm SHAFT,SSEM20"
US53,C,332021-0010,1000,,0,,31.45,"NUT,ACME,RHT,1/2-10,BRONZE"
US53,C,332021-0020,1000,,0,,62.2,"NUT,ACME,RHT,1-10,BRONZE"
US53,C,332022-0010,1000,,0,,38,"CAP,500N CAL FRAME"
US53,C,332023-0010,1000,,0,,38,"HOUSING,SPRING,500N CAL FRAME"
US53,C,332024-0010,1000,,0,,225,"NUT ADAPTER,500N CAL FRAME"
US53,C,332025-0010,1000,,0,,0.01,"SCREW,MOD,1/2-10,ACME SCREW,9 IN LG"
US53,C,332026-0010,1000,,0,,0.01,"SCREW,ACME,1/2-10"
US53,C,332027-0010,1000,,0,,1.6,"BUSHING,FLANGED,BRONZE,1,1.25,.75L"
US53,C,332028-0010,1000,,0,,2.46,"SPRING,WAVE,47mm BORE,68N/mm"
US53,C,332029-0010,1000,,0,,5,"SPRING,WAVE,60mm BORE,122N/mm"
US53,C,332031-0010,1000,,0,,23.25,"SPACER,SPRING,500N CAL FRAME"
US53,C,332032-0010,1000,,0,,0.01,"WHEEL,HAND,MODIFIED,6IN,AL"
US53,C,332033-0010,1000,,0,,"6,250.00","SENSOR,OPTICAL MICROM,W/CAMERA,65mm"
US53,C,332040-0010,1000,,0,,0.01,"SOFTWARE,LED MICROMETER,CCD/GAN"
US53,C,332042-0010,1000,V2-A,1,9/5/2024,"1,067.50","KIT,SENSOR,LOAD,MINI,10-32 M,250g"
US53,C,332042-001S,1000,,0,,"1,067.50","KIT,SENSOR,LOAD,MINI,10-32 M,250g,S"
US53,C,332042-0020,1000,V1-A,1,9/9/2022,"1,627.50","KIT,SENSOR,LOAD,MINI,SUB,10-32 M,250g"
US53,C,332042-002S,1000,D5-C,2,,"1,627.50","KIT,SENSOR,LOAD,MINI,SUB,10-32 M,250g,S"
US53,C,332042-0030,1000,V1-A,1,9/5/2024,896.25,"KIT,SENSOR,LOAD,MINI,10-32 M,1000g"
US53,C,332042-003S,1000,,0,,896.25,"KIT,SENSOR,LOAD,MINI,10-32 M,1000g,S"
US53,C,332042-0040,1000,K43-C,3,9/17/2024,"1,023.75","KIT,SENSOR,LOAD,MINI,SUB,10-32 M,1000g"
US53,C,332042-004S,1000,,0,,"1,023.75","KIT,SENSOR,LOAD,MINI,SUB,10-32 M,1000g,S"
US53,A,332042-0050,1000,V2-A,0,3/19/2024,750,"KIT,SENSOR,LOAD,MINI,10-32 M,22N"
US53,C,332042-005S,1000,D4-B,0,,750,"KIT,SENSOR,LOAD,MINI,10-32 M,22N,S"
US53,A,332042-0060,1000,V1-A,4,11/5/2024,922.5,"KIT,SENSOR,LOAD,MINI,SUB,10-32 M,22N"
US53,C,332042-006S,1000,,0,,922.5,"KIT,SENSOR,LOAD,MINI,SUB,10-32 M,22N,S"
US53,C,332042-0070,1000,V2-A,0,11/6/2024,676,"KIT,SENSOR,LOAD,MINI,10-32 M,225N"
US53,C,332042-007S,1000,D2-D,0,,676,"KIT,SENSOR,LOAD,MINI,10-32 M,225N,S"
US53,B,332042-0080,1000,V1-A,1,11/4/2024,858.75,"KIT,SENSOR,LOAD,MINI,SUB,10-32 M,225N"
US53,C,332042-008S,1000,,0,,858.75,"KIT,SENSOR,LOAD,MINI,SUB,10-32 M,225N,S"
US53,C,332042-0090,1000,V2-A,0,8/15/2024,667.5,"KIT,SENSOR,LOAD,MINI,10-32 M,450N"
US53,C,332042-009S,1000,,0,,667.5,"KIT,SENSOR,LOAD,MINI,10-32 M,450N,S"
US53,C,332042-0100,1000,K14-L,2,11/6/2024,872,"KIT,SENSOR,LOAD,MINI,SUB,10-32 M,450N"
US53,C,332042-010S,1000,,0,,872,"KIT,SENSOR,LOAD,MINI,SUB,10-32 M,450N,S"
US53,C,332042-0110,1000,C1-C,0,,740.5,"KIT,SENSOR,LOAD,MINI,10-32M,450N,EXCB"
US53,C,332042-0120,1000,C1-D,0,,815,"KIT,SENSOR,LOAD,MINI,10-32 M,22N,EXCBL"
US53,C,332042-0130,1000,C1-D,0,,741,"KIT,SENSOR,LOAD,MINI,10-32 M,225N,EXCBL"
US53,C,332042-0140,1000,V2-A,0,8/16/2023,736,"KIT,SENSOR,LOAD,MINI,10-32 M,45N"
US53,C,332042-014S,1000,,0,,736,"KIT,SENSOR,LOAD,MINI,10-32 M,45N,S"
US53,C,332042-0150,1000,C1-D,0,,727.6,"KIT,SENSOR,LOAD,MINI,10-32 M,45N,EXT CBL"
US53,C,332042-0160,1000,D5-A,0,8/15/2024,877.5,"KIT,SENSOR,LOAD,MINI,SUB,10-32 M,45N"
US53,C,332042-016S,1000,,0,,877.5,"KIT,SENSOR,LOAD,MINI,SUB,10-32 M,45N,S"
US53,C,332042-0170,1000,C1-D,0,,"1,062.50","KIT,SENSOR,LOAD,MINI,10-32 M,50G"
US53,C,332042-0180,1000,C1-D,0,3/5/2019,"2,252.50","KIT,SENSOR,LOAD,MINI,SUB,10-32 M,50G"
US53,C,332042-019S,1000,,0,,676,"KIT,SENSOR,LOAD,MINI,10-32 M,200N,S"
US53,C,332042-020S,1000,,0,,858.75,"KIT,SENSOR,LOAD,MINI,SUB,10-32 M,200N,S"
US53,C,332042-022S,1000,,0,,667.5,"KIT,SENSOR,LOAD,MINI,10-32 M,500N,S"
US53,C,332042-0240,1000,K43-C,0,,896.25,"KIT,SENSOR,LOAD,MINI,10-32 M,5N"
US53,C,332042-024S,1000,,0,,896.25,"KIT,SENSOR,LOAD,MINI,10-32 M,5N,S"
US53,C,332042-0250,1000,,0,,"1,023.75","KIT,SENSOR,LOAD,MINI,SUB,10-32 M,5N"
US53,C,332042-025S,1000,,0,,"1,023.75","KIT,SENSOR,LOAD,MINI,SUB,10-32 M,5N,S"
US53,B,332044-0010,1000,,0,12/1/2016,"4,882.60","KIT,UPGD,WINTEST,PC,4X2,120V"
US53,C,332044-0020,1000,,0,,"4,916.35","KIT,UPGD,WINTEST,PC,4X2,230V"
US53,A,332044-0030,1000,,0,,"5,934.60","KIT,UPGD,WINTEST,PC,8X2,120V"
US53,C,332044-0040,1000,,0,,"5,968.35","KIT,UPGD,WINTEST,PC,8X2,230V"
US53,C,332044-0050,1000,,0,,"7,039.60","KIT,UPGD,WINTEST,PC,8X4,120V"
US53,C,332044-0060,1000,,0,,"7,073.35","KIT,UPGD,WINTEST,PC,8X4,230V"
US53,C,332044-0070,1000,,0,,"7,799.35","KIT,UPGD,WINTEST,PC,Dual4X2,120V"
US53,C,332044-0080,1000,,0,,"7,828.80","KIT,UPGD,WINTEST,PC,Dual4X2,230V"
US53,C,332045-0010,1000,,0,,"1,147.08","KIT,UPGD,WINTEST 4.1,PC"
US53,C,332046-0010,1000,,0,,"8,849.25","KIT,BASE SYSTEM ASSY,1X 400N LM1 TB"
US53,C,332047-0010,1000,,0,,"7,629.13","KIT,ADD-ON,1X 200N LM1 TB"
US53,C,332048-0010,1000,,0,,0.01,"TOOL,EXTRACTION,CPC"
US53,C,332049-0010,1000,,0,,11.54,"FITTING,ELBOW,45 DEG,1/4 FNPT,PVC"
US53,C,332049-0020,1000,,0,,3.62,"FITTING,TEE,1/4 FNPT,PVC"
US53,C,332051-0010,1000,,0,,0.01,"SCREW,ACME THREAD,1/2-10"
US53,C,332054-0010,1000,E2-C,0,,14.58,"OWNERS MANUAL,WINTEST 7.0"
US53,C,332056-0010,1000,E5-B,0,,142.66,"MECH ASSY,MACHINED,STAND,TEMP CHBR,3200"
US53,C,332057-0010,1000,,0,,0.01,"BAR,EXTRUDED,T-SLOT FRAMING,10 IN LG"
US53,C,332058-0010,1000,,0,,0.01,"BAR,EXTRUDED,T-SLOT FRAMING,6.7 IN LG"
US53,A,332060-0010,1000,R5-C,0,9/16/2015,698,"PC,DESKTOP,DUAL-CORE,4GB,5 PCI SLOTS"
US53,C,332063-0010,1000,C7-B,0,2/2/2022,2.05,"WASHER,LOW ELASTIC,8mm ID,12mm OD,5mm TK"
US53,C,332064-0010,1000,,0,,"6,470.02","FRAME ASSY,PULSATILE,OFF-AXIS,5200"
US53,C,332065-0010,1000,,0,,"48,188.32","SYSTEM,3520,4X2 PCI,208V 3PH"
US53,A,332065-0020,1000,,0,,"48,253.77","SYSTEM,3520,4X2 PCI,400V 3PH"
US53,C,332065-0030,1000,,0,,"49,257.82","SYSTEM,3520,8X2 PCI,208V 3PH"
US53,C,332065-0040,1000,,0,,"49,323.27","SYSTEM,3520,8X2 PCI,400V 3PH"
US53,C,332066-0010,1000,,0,,"66,340.30","SYSTEM,3520-AT,49N-m,4X2 PCI,208V 3PH"
US53,C,332066-0020,1000,,0,,"66,405.75","SYSTEM,3520-AT,49N-m,4X2 PCI,400V 3PH"
US53,C,332066-0030,1000,,0,,"67,409.80","SYSTEM,3520-AT,49N-m,8X2 PCI,208V 3PH"
US53,C,332066-0040,1000,,0,,"67,475.25","SYSTEM,3520-AT,49N-m,8X2 PCI,400V 3PH"
US53,C,332066-0050,1000,,0,,"69,676.63","SYSTEM,3520-AT,70N-m,4X2 PCI,208V 3PH"
US53,C,332066-0060,1000,,0,,"69,742.08","SYSTEM,3520-AT,70N-m,4X2 PCI,400V 3PH"
US53,C,332066-0070,1000,,0,,"73,869.44","SYSTEM,3520-AT,70N-m,8X2 PCI,208V 3PH"
US53,C,332066-0080,1000,,0,,"73,934.21","SYSTEM,3520-AT,70N-m,8X2 PCI,400V 3PH"
US53,A,332067-0010,1000,,0,,"46,223.86","SYSTEM,3510,4X2 PCI,208V 3PH"
US53,C,332067-0020,1000,,0,3/7/2017,"45,567.33","SYSTEM,3510,4X2 PCI,400V 3PH"
US53,C,332067-0030,1000,,0,,"46,411.11","SYSTEM,3510,8X2 PCI,208V 3PH"
US53,C,332067-0040,1000,,0,,"46,549.10","SYSTEM,3510,8X2 PCI,400V 3PH"
US53,B,332067-100R,1000,,0,,"12,178.46","SYSTEM,3510,AXIAL,FACTORY RENEWED"
US53,C,332068-0010,1000,,0,,"60,901.84","SYSTEM,3510-AT,49N-m,4X2 PCI,208V 3PH"
US53,A,332068-0020,1000,,0,,"61,039.83","SYSTEM,3510-AT,49N-m,4X2 PCI,400V 3PH"
US53,C,332068-0030,1000,,0,,"61,883.61","SYSTEM,3510-AT,49N-m,8X2 PCI,208V 3PH"
US53,A,332068-0040,1000,,0,,"62,021.60","SYSTEM,3510-AT,49N-m,8X2 PCI,400V 3PH"
US53,A,332068-0050,1000,,0,,"64,455.91","SYSTEM,3510-AT,70N-m,4X2 PCI,208V 3PH"
US53,A,332068-0060,1000,,0,,"64,593.90","SYSTEM,3510-AT,70N-m,4X2 PCI,400V 3PH"
US53,C,332068-0070,1000,,0,,"65,437.68","SYSTEM,3510-AT,70N-m,8X2 PCI,208V 3PH"
US53,C,332068-0080,1000,,0,,"65,575.67","SYSTEM,3510-AT,70N-m,8X2 PCI,400V 3PH"
US53,C,332077-0010,1000,SO3-C,0,10/27/2017,445.7,"BRACKET,MOTOR MOUNT,UPPER,WITH ENCODER"
US53,C,332079-0010,1000,K8-O1,9,5/26/2023,19.14,"TUBE,POLYCARB,48mm OD,70mm LG"
US53,C,332084-0010,1000,,0,,"5,951.46","SYSTEM ASSY,BASE,3100"
US53,C,332085-0010,1000,R3-A,7,5/24/2023,360,"COVER,DUAL LM1,FOR TEST BENCH,W/GUIDE"
US53,C,332086-0010,1000,I2-B,0,11/20/2017,"4,704.61","POWERHEAD ASSY,TB,400N,DUAL LM1"
US53,C,332087-0010,1000,,0,,138.25,"BASE,HOLDER,FOWLER MARK IV GAGE"
US53,C,332090-0010,1000,,0,,"6,052.07","KIT,ELECTRONICS,SGT 9120"
US53,C,332091-0010,1000,R1-B,25,4/25/2023,57.8,"COVER,FRONT,37.50INX23.0INX0.075IN"
US53,C,332092-0010,1000,"R1-B,R4-A",19,12/10/2024,72.4,"COVER,SIDE,25.50INX24.50INX0.075IN"
US53,C,332094-0010,1000,CHEM CART,0,,6.57,"LUBRICANT,AEROSOL,TEFLON RZ-50"
US53,C,332095-0060,1000,,0,,0.6,"HEADER,1-ROW,RIGHT,0.32 IN,6-POS"
US53,A,332096-0010,1000,E3-A,8,9/17/2024,189,"STIFFENER,DOUBLE MOTOR,FRONT"
US53,C,332097-0010,1000,O3,0,5/23/2016,129.33,"STIFFENER,DOUBLE MOTOR,BACK"
